hillko01,Koyie,Hill,Koyie Hill,2003-09-05,2014-07-20,C-OF-3B,Arizona Diamondbacks:ARI-Chicago Cubs:CHC-Miami Marlins:MIA-Philadelphia Phillies:PHI,1979
hillma01,Marc,Hill,Marc Hill,1973-09-28,1986-05-25,C-3B-1B,St. Louis Cardinals:STL-San Francisco Giants:SFG-Seattle Mariners:SEA-Chicago White Sox:CHW,1952
hillmda01,Dave,Hillman,Dave Hillman,1955-04-30,1962-06-22,P,Chicago Cubs:CHC-Boston Red Sox:BOS-Cincinnati Reds:CIN-New York Mets:NYM,1927
hillmer01,Eric,Hillman,Eric Hillman,1992-05-18,1994-05-30,P,New York Mets:NYM,1966
hillmi01,Milt,Hill,Milt Hill,1991-08-01,1994-07-16,P,Cincinnati Reds:CIN-Atlanta Braves:ATL-Seattle Mariners:SEA,1965
hillre01,Red,Hill,Red Hill,1917-04-21,1917-04-21,P,Philadelphia Athletics:PHA,1893
hillri01,Rich,Hill,Rich Hill,2005-06-15,2016-09-30,P,Chicago Cubs:CHC-Baltimore Orioles:BAL-Boston Red Sox:BOS-Cleveland Indians:CLE-Los Angeles Angels of Anaheim:LAA-New York Yankees:NYY-Oakland Athletics:OAK-Los Angeles Dodgers:LAD,1980
hillsh01,Shawn,Hill,Shawn Hill,2004-06-29,2012-09-29,P,Montreal Expos:MON-Washington Nationals:WSN-San Diego Padres:SDP-Toronto Blue Jays:TOR,1981
hillst01,Steven,Hill,Steven Hill,2010-08-15,2012-09-16,C-1B,St. Louis Cardinals:STL,1985
hillta01,Taylor,Hill,Taylor Hill,2014-06-25,2015-06-15,P,Washington Nationals:WSN,1989
hillypa01,Pat,Hilly,Pat Hilly,1914-05-07,1914-09-26,OF,Philadelphia Phillies:PHI,1887
hilsech01,Charlie,Hilsey,Charlie Hilsey,1883-09-27,1884-06-16,P-OF,Philadelphia Phillies:PHI-Philadelphia Athletics:PHA,1864
hiltoda01,Dave,Hilton,Dave Hilton,1972-09-10,1975-04-27,3B-2B,San Diego Padres:SDP,1950
hiltoho01,Howard,Hilton,Howard Hilton,1990-04-09,1990-04-11,P,St. Louis Cardinals:STL,1964
himesja01,Jack,Himes,Jack Himes,1905-09-18,1906-05-30,OF,St. Louis Cardinals:STL,1878
hinchaj01,A. J.,Hinch,A. J. Hinch,1998-04-01,2004-09-24,C,Oakland Athletics:OAK-Kansas City Royals:KCR-Detroit Tigers:DET-Philadelphia Phillies:PHI,1974
hinchbi01,Bill,Hinchman,Bill Hinchman,1905-09-24,1920-07-23,1B-3B-OF-2B-SS,Cincinnati Reds:CIN-Cleveland Indians:CLE-Pittsburgh Pirates:PIT,1883
hinchbr01,Brett,Hinchliffe,Brett Hinchliffe,1999-04-05,2001-04-26,P,Seattle Mariners:SEA-Anaheim Angels:ANA-New York Mets:NYM,1974
hinchha01,Harry,Hinchman,Harry Hinchman,1907-07-29,1907-10-06,2B,Cleveland Indians:CLE,1878
hinckmi01,Mike,Hinckley,Mike Hinckley,2008-09-02,2009-05-06,P,Washington Nationals:WSN,1982
hindssa01,Sam,Hinds,Sam Hinds,1977-05-21,1977-09-04,P,Milwaukee Brewers:MIL,1953
hineshu01,Hunkey,Hines,Hunkey Hines,1895-05-16,1895-05-18,OF,Brooklyn Dodgers:BRO,1867
hinesmi01,Mike,Hines,Mike Hines,1883-05-01,1888-08-18,C-OF,Boston Braves:BSN-Brooklyn Bridegrooms:BRO-Providence Grays:PRO,1862
hinespa01,Paul,Hines,Paul Hines,1872-04-20,1891-07-03,1B-3B-C-2B-OF-SS-P,Washington Nationals:NAT-Washington Blue Legs:WAS-Chicago White Stockings:CHI-Chicago Cubs:CHC-Providence Grays:PRO-Washington Nationals:WHS-Indianapolis Hoosiers:IND-Pittsburgh Pirates:PIT-Boston Braves:BSN-Washington Statesmen:WAS,1855
hinklgo01,Gordie,Hinkle,Gordie Hinkle,1934-04-19,1934-09-30,C,Boston Red Sox:BOS,1905
hinojda01,Dalier,Hinojosa,Dalier Hinojosa,2015-05-03,2016-04-28,P,Boston Red Sox:BOS-Philadelphia Phillies:PHI,1986
hinridu01,Dutch,Hinrichs,Dutch Hinrichs,1910-06-25,1910-07-08,P,Washington Senators:WSH,1889
hinripa01,Paul,Hinrichs,Paul Hinrichs,1951-05-16,1951-06-21,P,Boston Red Sox:BOS,1925
hinshal01,Alex,Hinshaw,Alex Hinshaw,2008-05-15,2012-08-27,P,San Francisco Giants:SFG-San Diego Padres:SDP-Chicago Cubs:CHC,1982
hinshge01,George,Hinshaw,George Hinshaw,1982-09-19,1983-10-02,OF-3B,San Diego Padres:SDP,1959
hinsker01,Eric,Hinske,Eric Hinske,2002-04-01,2013-06-27,3B-1B-OF,Toronto Blue Jays:TOR-Boston Red Sox:BOS-Tampa Bay Rays:TBR-Pittsburgh Pirates:PIT-New York Yankees:NYY-Atlanta Braves:ATL-Arizona Diamondbacks:ARI,1977
hinslje01,Jerry,Hinsley,Jerry Hinsley,1964-04-18,1967-09-22,P,New York Mets:NYM,1945
hintoch01,Chuck,Hinton,Chuck Hinton,1961-05-14,1971-09-28,OF-2B-SS-1B-3B-C,Washington Senators:WSA-Cleveland Indians:CLE-California Angels:CAL,1934
hintojo01,John,Hinton,John Hinton,1901-06-03,1901-06-07,3B,Boston Braves:BSN,1876
hintori01,Rich,Hinton,Rich Hinton,1971-07-17,1979-09-27,P,Chicago White Sox:CHW-New York Yankees:NYY-Texas Rangers:TEX-Cincinnati Reds:CIN-Seattle Mariners:SEA,1947
hinzoto01,Tommy,Hinzo,Tommy Hinzo,1987-07-16,1989-10-01,2B-SS,Cleveland Indians:CLE,1964
hippahe01,Herb,Hippauf,Herb Hippauf,1966-04-27,1966-05-03,P,Atlanta Braves:ATL,1939
hirshja01,Jason,Hirsh,Jason Hirsh,2006-08-12,2008-09-26,P,Houston Astros:HOU-Colorado Rockies:COL,1982
hiserge01,Gene,Hiser,Gene Hiser,1971-08-20,1975-09-23,OF-1B,Chicago Cubs:CHC,1948
hislela01,Larry,Hisle,Larry Hisle,1968-04-10,1982-05-06,OF,Philadelphia Phillies:PHI-Minnesota Twins:MIN-Milwaukee Brewers:MIL,1947
hisneha01,Harley,Hisner,Harley Hisner,1951-09-30,1951-09-30,P,Boston Red Sox:BOS,1926
hitchbi01,Billy,Hitchcock,Billy Hitchcock,1942-04-14,1953-08-27,3B-SS-2B-1B,Detroit Tigers:DET-Washington Senators:WSH-St. Louis Browns:SLB-Boston Red Sox:BOS-Philadelphia Athletics:PHA,1916
hitchji01,Jim,Hitchcock,Jim Hitchcock,1938-08-24,1938-10-01,3B-SS,Boston Braves:BSN,1911
hitchst01,Sterling,Hitchcock,Sterling Hitchcock,1992-09-11,2004-08-22,P,New York Yankees:NYY-Seattle Mariners:SEA-San Diego Padres:SDP-St. Louis Cardinals:STL,1971
hittbr01,Bruce,Hitt,Bruce Hitt,1917-09-23,1917-09-30,P,St. Louis Cardinals:STL,1897
hittlll01,Lloyd,Hittle,Lloyd Hittle,1949-06-12,1950-06-11,P,Washington Senators:WSH,1924
hittro01,Roy,Hitt,Roy Hitt,1907-04-27,1907-10-05,P,Cincinnati Reds:CIN,1884
hoagmy01,Myril,Hoag,Myril Hoag,1931-04-15,1945-09-16,3B-OF-1B-P,New York Yankees:NYY-St. Louis Browns:SLB-Chicago White Sox:CHW-Cleveland Indians:CLE,1908
hoakdo01,Don,Hoak,Don Hoak,1954-04-18,1964-05-12,3B-2B-SS,Brooklyn Dodgers:BRO-Chicago Cubs:CHC-Cincinnati Reds:CIN-Pittsburgh Pirates:PIT-Philadelphia Phillies:PHI,1928
hobaued01,Ed,Hobaugh,Ed Hobaugh,1961-04-19,1963-09-27,P,Washington Senators:WSA,1934
hobbigl01,Glen,Hobbie,Glen Hobbie,1957-09-20,1964-07-25,P,Chicago Cubs:CHC-St. Louis Cardinals:STL,1936
hobbsbi01,Bill,Hobbs,Bill Hobbs,1913-08-09,1916-08-27,2B-3B-SS,Cincinnati Reds:CIN,1893
hobbsjo01,John,Hobbs,John Hobbs,1981-08-31,1981-09-24,P,Minnesota Twins:MIN,1955
hoblidi01,Dick,Hoblitzell,Dick Hoblitzell,1908-09-05,1918-06-07,1B-2B,Cincinnati Reds:CIN-Boston Red Sox:BOS,1888
hobsobu01,Butch,Hobson,Butch Hobson,1975-09-07,1982-08-03,3B-2B-1B,Boston Red Sox:BOS-California Angels:CAL-New York Yankees:NYY,1951
hochelu01,Luke,Hochevar,Luke Hochevar,2007-09-08,2016-07-24,P,Kansas City Royals:KCR,1983
hochha01,Harry,Hoch,Harry Hoch,1908-04-16,1915-06-24,P,Philadelphia Phillies:PHI-St. Louis Browns:SLB,1887
hockech01,Chuck,Hockenbery,Chuck Hockenbery,1975-07-04,1975-09-15,P,California Angels:CAL,1950
hocked01,Ed,Hock,Ed Hock,1920-07-08,1924-06-01,OF,St. Louis Cardinals:STL-Cincinnati Reds:CIN,1899
hockege01,George,Hockette,George Hockette,1934-09-17,1935-08-05,P,Boston Red Sox:BOS,1908
hockeor01,Oris,Hockett,Oris Hockett,1938-09-04,1945-09-07,OF,Brooklyn Dodgers:BRO-Cleveland Indians:CLE-Chicago White Sox:CHW,1909
hockide01,Denny,Hocking,Denny Hocking,1993-09-10,2005-09-28,2B-SS-1B-OF-3B,Minnesota Twins:MIN-Colorado Rockies:COL-Kansas City Royals:KCR,1970
hodapjo01,Johnny,Hodapp,Johnny Hodapp,1925-08-19,1933-09-23,3B-1B-2B-OF,Cleveland Indians:CLE-Chicago White Sox:CHW-Boston Red Sox:BOS,1905
hoderme01,Mel,Hoderlein,Mel Hoderlein,1951-08-16,1954-06-06,2B-3B-SS,Boston Red Sox:BOS-Washington Senators:WSH,1923
hodesch01,Charlie,Hodes,Charlie Hodes,1871-05-08,1874-07-13,3B-C-OF-SS-1B-2B,Chicago White Stockings:CHI-Troy Haymakers:TRO-Brooklyn Atlantics:BRA,1848
hodgebe01,Bert,Hodges,Bert Hodges,1942-04-14,1942-04-26,3B,Philadelphia Phillies:PHI,1917
hodgeed01,Ed,Hodge,Ed Hodge,1984-05-01,1984-09-28,P,Minnesota Twins:MIN,1958
hodgegi01,Gil,Hodges,Gil Hodges,1943-10-03,1963-05-05,3B-C-1B-OF-2B,Brooklyn Dodgers:BRO-Los Angeles Dodgers:LAD-New York Mets:NYM,1924
hodgego01,Gomer,Hodge,Gomer Hodge,1971-04-06,1971-09-26,1B-2B-3B,Cleveland Indians:CLE,1944
hodgeke01,Kevin,Hodges,Kevin Hodges,2000-04-24,2000-09-30,P,Seattle Mariners:SEA,1973
hodgero01,Ron,Hodges,Ron Hodges,1973-06-13,1984-09-30,C,New York Mets:NYM,1949
hodgesh01,Shovel,Hodge,Shovel Hodge,1920-09-06,1922-09-05,P,Chicago White Sox:CHW,1893
hodgetr01,Trey,Hodges,Trey Hodges,2002-09-10,2003-09-27,P,Atlanta Braves:ATL,1978
hodgira01,Ralph,Hodgin,Ralph Hodgin,1939-04-19,1948-10-03,OF-3B,Boston Braves:BSN-Chicago White Sox:CHW,1915
hodgspa01,Paul,Hodgson,Paul Hodgson,1980-08-31,1980-10-05,OF,Toronto Blue Jays:TOR,1960
hodkeel01,Eli,Hodkey,Eli Hodkey,1946-09-12,1946-09-28,P,Philadelphia Phillies:PHI,1917
hodnech01,Charlie,Hodnett,Charlie Hodnett,1883-05-03,1884-07-03,OF-P,St. Louis Browns:STL-St. Louis Maroons:SLM,1860
hodsoge01,George,Hodson,George Hodson,1894-08-09,1895-05-22,P,Boston Braves:BSN-Philadelphia Phillies:PHI,1868
hoeftbi01,Billy,Hoeft,Billy Hoeft,1952-04-18,1966-09-25,P,Detroit Tigers:DET-Boston Red Sox:BOS-Baltimore Orioles:BAL-San Francisco Giants:SFG-Milwaukee Braves:MLN-Chicago Cubs:CHC,1932
hoelsar01,Art,Hoelskoetter,Art Hoelskoetter,1905-09-10,1908-10-03,2B-3B-P-OF-SS-1B-C,St. Louis Cardinals:STL,1882
hoernjo01,Joe,Hoerner,Joe Hoerner,1963-09-27,1977-08-05,P,Houston Astros:HOU-St. Louis Cardinals:STL-Philadelphia Phillies:PHI-Atlanta Braves:ATL-Kansas City Royals:KCR-Texas Rangers:TEX-Cincinnati Reds:CIN,1936
hoersle01,Lefty,Hoerst,Lefty Hoerst,1940-04-26,1947-09-21,P,Philadelphia Phillies:PHI,1917
hoeslj01,L. J.,Hoes,L. J. Hoes,2012-09-25,2015-07-23,OF,Baltimore Orioles:BAL-Houston Astros:HOU,1990
hoeyja01,Jack,Hoey,Jack Hoey,1906-06-27,1908-10-07,OF,Boston Red Sox:BOS,1881
hoeyja02,Jim,Hoey,Jim Hoey,2006-08-23,2011-09-26,P,Baltimore Orioles:BAL-Minnesota Twins:MIN,1982
hoffch01,Red,Hoff,Red Hoff,1911-09-06,1915-10-02,P,New York Yankees:NYY-St. Louis Browns:SLB,1891
hoffebi01,Bill,Hoffer,Bill Hoffer,1895-04-26,1901-07-04,P-OF-2B-SS,Baltimore Orioles:BLN-Pittsburgh Pirates:PIT-Cleveland Indians:CLE,1870
hoffest01,Stew,Hofferth,Stew Hofferth,1944-04-19,1946-06-15,C,Boston Braves:BSN,1913
hoffmbi01,Bill,Hoffman,Bill Hoffman,1939-08-13,1939-08-26,P,Philadelphia Phillies:PHI,1918
hoffmda01,Danny,Hoffman,Danny Hoffman,1903-04-20,1911-05-25,OF-P,Philadelphia Athletics:PHA-New York Yankees:NYY-St. Louis Browns:SLB,1880
hoffmdu01,Dutch,Hoffman,Dutch Hoffman,1929-04-23,1929-10-06,OF,Chicago White Sox:CHW,1904
hoffmfr01,Frank,Hoffman,Frank Hoffman,1888-08-13,1888-10-10,P,Kansas City Cowboys:KCC,1862
hoffmgl01,Glenn,Hoffman,Glenn Hoffman,1980-04-12,1989-09-23,2B-3B-SS-1B,Boston Red Sox:BOS-Los Angeles Dodgers:LAD-California Angels:CAL,1958
hoffmgu01,Guy,Hoffman,Guy Hoffman,1979-07-04,1988-09-21,P,Chicago White Sox:CHW-Chicago Cubs:CHC-Cincinnati Reds:CIN-Texas Rangers:TEX,1956
hoffmhi01,Sonny,Hoffman,Sonny Hoffman,1879-05-10,1879-07-19,C-OF,Cleveland Blues:CLV,1853
hoffmiz01,Izzy,Hoffman,Izzy Hoffman,1904-04-14,1907-10-05,OF,Washington Senators:WSH-Boston Braves:BSN,1875
hoffmja01,Jamie,Hoffmann,Jamie Hoffmann,2009-05-22,2011-04-14,OF,Los Angeles Dodgers:LAD,1984
hoffmje01,Jesse,Hoffmeister,Jesse Hoffmeister,1897-07-24,1897-10-02,3B,Pittsburgh Pirates:PIT,1872
hoffmje02,Jeff,Hoffman,Jeff Hoffman,2016-08-20,2016-10-01,P,Colorado Rockies:COL,1993
hoffmjo01,John,Hoffman,John Hoffman,1964-07-30,1965-10-03,C,Houston Astros:HOU,1943
hoffmla01,Larry,Hoffman,Larry Hoffman,1901-07-04,1901-07-09,2B-3B,Chicago Cubs:CHC,1878
hoffmra01,Ray,Hoffman,Ray Hoffman,1942-08-30,1942-09-06,3B,Washington Senators:WSH,1917
hoffmte01,Tex,Hoffman,Tex Hoffman,1915-07-11,1915-07-20,3B,Cleveland Indians:CLE,1893
hoffmtr01,Trevor,Hoffman,Trevor Hoffman,1993-04-06,2010-09-29,P,Florida Marlins:FLA-San Diego Padres:SDP-Milwaukee Brewers:MIL,1967
hoffojo01,John,Hofford,John Hofford,1885-09-26,1886-07-24,P,Pittsburg Alleghenys:PIT,1863
hoffpja01,Jarrett,Hoffpauir,Jarrett Hoffpauir,2009-07-03,2010-10-03,2B-3B,St. Louis Cardinals:STL-Toronto Blue Jays:TOR,1983
hoffpmi01,Micah,Hoffpauir,Micah Hoffpauir,2008-05-18,2010-10-02,1B-OF,Chicago Cubs:CHC,1980
hofmabo01,Bobby,Hofman,Bobby Hofman,1949-04-19,1957-05-05,2B-1B-3B-C,New York Giants:NYG,1925
hofmafr01,Fred,Hofmann,Fred Hofmann,1919-09-26,1928-09-27,C-1B,New York Yankees:NYY-Boston Red Sox:BOS,1894
hofmaso01,Solly,Hofman,Solly Hofman,1903-07-28,1916-08-25,OF-SS-1B-2B-3B,Pittsburgh Pirates:PIT-Chicago Cubs:CHC-Brooklyn Tip-Tops:BTT-Buffalo Blues:BUF-New York Yankees:NYY,1882
hoganed01,Eddie,Hogan,Eddie Hogan,1882-07-05,1882-07-05,P,St. Louis Browns:STL,1862
hoganed02,Mortimer,Hogan,Mortimer Hogan,1884-09-27,1888-10-17,OF-3B-SS,Milwaukee Brewers:MIL-New York Metropolitans:NYP-Cleveland Blues:CLE,1862
hogange01,George,Hogan,George Hogan,1914-04-18,1914-05-06,P,Kansas City Packers:KCP,1885
hoganha01,Harry,Hogan,Harry Hogan,1901-08-13,1901-08-13,OF,Cleveland Indians:CLE,1876
hoganke01,Kenny,Hogan,Kenny Hogan,1921-10-02,1924-05-30,OF,Cincinnati Reds:CIN,1902
hoganma01,Marty,Hogan,Marty Hogan,1894-08-06,1895-04-24,OF,Cincinnati Reds:CIN-St. Louis Cardinals:STL,1869
hogansh01,Shanty,Hogan,Shanty Hogan,1925-06-23,1937-06-13,OF-C,Boston Braves:BSN-New York Giants:NYG-Washington Senators:WSH,1906
hoganwi01,Willie,Hogan,Willie Hogan,1911-04-12,1912-09-22,OF-1B,Philadelphia Athletics:PHA-St. Louis Browns:SLB,1884
hoggbe01,Bert,Hogg,Bert Hogg,1934-06-01,1934-06-02,3B,Brooklyn Dodgers:BRO,1913
hoggbi01,Bill,Hogg,Bill Hogg,1905-04-25,1908-10-02,P,New York Yankees:NYY,1881
hoggbr01,Brad,Hogg,Brad Hogg,1911-09-01,1919-09-27,P,Boston Braves:BSN-Chicago Cubs:CHC-Philadelphia Phillies:PHI,1889
hogrige01,George,Hogriever,George Hogriever,1895-04-24,1901-09-13,2B-OF,Cincinnati Reds:CIN-Milwaukee Brewers:MLA,1869
hogsech01,Chief,Hogsett,Chief Hogsett,1929-09-18,1944-06-03,P,Detroit Tigers:DET-St. Louis Browns:SLB-Washington Senators:WSH,1903
hoguebo01,Bobby,Hogue,Bobby Hogue,1948-04-24,1952-09-27,P,Boston Braves:BSN-St. Louis Browns:SLB-New York Yankees:NYY,1921
hogueca01,Cal,Hogue,Cal Hogue,1952-07-15,1954-04-24,P,Pittsburgh Pirates:PIT,1927
hohmabi01,Bill,Hohman,Bill Hohman,1927-08-24,1927-09-30,OF,Philadelphia Phillies:PHI,1903
hohnhed01,Eddie,Hohnhorst,Eddie Hohnhorst,1910-09-10,1912-05-23,1B,Cleveland Indians:CLE,1885
hoilech01,Chris,Hoiles,Chris Hoiles,1989-04-25,1998-09-27,C-1B-3B,Baltimore Orioles:BAL,1965
holadbr01,Bryan,Holaday,Bryan Holaday,2012-06-06,2016-10-02,C-1B-2B-OF-P-3B,Detroit Tigers:DET-Texas Rangers:TEX-Boston Red Sox:BOS,1987
holbeaa01,Aaron,Holbert,Aaron Holbert,1996-04-14,2005-10-02,2B-1B-3B,St. Louis Cardinals:STL-Cincinnati Reds:CIN,1973
holbebi01,Bill,Holbert,Bill Holbert,1876-09-05,1888-07-12,C-OF-3B-2B-SS-1B,Louisville Grays:LOU-Milwaukee Grays:MLG-Syracuse Stars:SYR-Troy Trojans:TRO-New York Metropolitans:NYP-Brooklyn Bridegrooms:BRO,1855
holbera01,Ray,Holbert,Ray Holbert,1994-05-02,2000-06-18,SS-2B-OF-3B,San Diego Padres:SDP-Atlanta Braves:ATL-Montreal Expos:MON-Kansas City Royals:KCR,1970
holbowa01,Wally,Holborow,Wally Holborow,1944-09-27,1948-10-02,P,Washington Senators:WSH-Philadelphia Athletics:PHA,1913
holbrsa01,Sammy,Holbrook,Sammy Holbrook,1935-04-25,1935-09-29,C,Washington Senators:WSH,1910
holcoke01,Ken,Holcombe,Ken Holcombe,1945-04-27,1953-05-10,P,New York Yankees:NYY-Cincinnati Reds:CIN-Chicago White Sox:CHW-St. Louis Browns:SLB-Boston Red Sox:BOS,1918
holdebi01,Bill,Holden,Bill Holden,1913-09-11,1914-09-25,OF,New York Yankees:NYY-Cincinnati Reds:CIN,1889
holdejo01,Joe,Holden,Joe Holden,1934-06-14,1936-04-21,C,Philadelphia Phillies:PHI,1913
holdejo02,Jonathan,Holder,Jonathan Holder,2016-09-02,2016-10-01,P,New York Yankees:NYY,1993
holdrda01,David,Holdridge,David Holdridge,1998-08-08,1998-09-27,P,Seattle Mariners:SEA,1969
holdsfr01,Fred,Holdsworth,Fred Holdsworth,1972-07-27,1980-09-21,P,Detroit Tigers:DET-Baltimore Orioles:BAL-Montreal Expos:MON-Milwaukee Brewers:MIL,1952
holdsji01,Jim,Holdsworth,Jim Holdsworth,1872-05-14,1884-06-09,SS-1B-2B-3B-OF,Cleveland Forest Citys:CLE-Brooklyn Eckfords:ECK-New York Mutuals:NYU-Philadelphia Whites:PHI-New York Mutuals:NYU-Hartford Dark Blues:HAR-Troy Trojans:TRO-Indianapolis Hoosiers:IND,1850
holdzjo01,John,Holdzkom,John Holdzkom,2014-09-02,2014-09-27,P,Pittsburgh Pirates:PIT,1987
holkewa01,Walter,Holke,Walter Holke,1914-10-06,1925-09-23,1B-P,New York Giants:NYG-Boston Braves:BSN-Philadelphia Phillies:PHI-Cincinnati Reds:CIN,1892
hollaal01,Al,Holland,Al Holland,1977-09-05,1987-08-09,P,Pittsburgh Pirates:PIT-San Francisco Giants:SFG-Philadelphia Phillies:PHI-California Angels:CAL-New York Yankees:NYY,1952
hollabi01,Bill,Hollahan,Bill Hollahan,1920-09-27,1920-10-03,3B,Washington Senators:WSH,1896
hollabi02,Bill,Holland,Bill Holland,1939-09-17,1939-09-26,P,Washington Senators:WSH,1915
hollade01,Derek,Holland,Derek Holland,2009-04-22,2016-10-01,P,Texas Rangers:TEX,1986
holladu01,Dutch,Holland,Dutch Holland,1932-08-16,1934-08-10,OF,Boston Braves:BSN-Cleveland Indians:CLE,1903
hollagr01,Greg,Holland,Greg Holland,2010-08-02,2015-09-18,P,Kansas City Royals:KCR,1985
hollama01,Mario,Hollands,Mario Hollands,2014-04-01,2014-09-03,P,Philadelphia Phillies:PHI,1988
hollamu01,Mul,Holland,Mul Holland,1926-05-25,1929-07-29,P,Cincinnati Reds:CIN-New York Giants:NYG-St. Louis Cardinals:STL,1903
hollato01,Todd,Hollandsworth,Todd Hollandsworth,1995-04-25,2006-09-30,OF-1B,Los Angeles Dodgers:LAD-Colorado Rockies:COL-Texas Rangers:TEX-Florida Marlins:FLA-Chicago Cubs:CHC-Atlanta Braves:ATL-Cleveland Indians:CLE-Cincinnati Reds:CIN,1973
hollawi01,Will,Holland,Will Holland,1889-07-10,1889-10-12,OF-SS,Baltimore Orioles:BAL,1862
holleed01,Ed,Holley,Ed Holley,1928-05-24,1934-08-08,P,Chicago Cubs:CHC-Philadelphia Phillies:PHI-Pittsburgh Pirates:PIT,1899
hollega01,Gary,Holle,Gary Holle,1979-06-02,1979-06-14,1B,Texas Rangers:TEX,1954
hollial01,Al,Hollingsworth,Al Hollingsworth,1935-04-16,1946-09-22,P,Cincinnati Reds:CIN-Philadelphia Phillies:PHI-Brooklyn Dodgers:BRO-Washington Senators:WSH-St. Louis Browns:SLB-Chicago White Sox:CHW,1908
hollibo01,Bonnie,Hollingsworth,Bonnie Hollingsworth,1922-05-30,1928-07-18,P,Pittsburgh Pirates:PIT-Washington Senators:WSH-Brooklyn Dodgers:BRO-Boston Braves:BSN,1895
hollibu01,Bug,Holliday,Bug Holliday,1889-04-17,1898-06-30,OF-P-1B-SS-2B,Cincinnati Red Stockings:CIN-Cincinnati Reds:CIN,1867
hollica01,Carl,Holling,Carl Holling,1921-04-19,1922-09-21,P,Detroit Tigers:DET,1896
hollida01,Dave,Hollins,Dave Hollins,1990-04-12,2002-09-25,1B-3B-OF-SS,Philadelphia Phillies:PHI-Boston Red Sox:BOS-Minnesota Twins:MIN-Seattle Mariners:SEA-Anaheim Angels:ANA,1966
hollida02,Damon,Hollins,Damon Hollins,1998-04-24,2006-10-01,OF,Atlanta Braves:ATL-Los Angeles Dodgers:LAD-Tampa Bay Rays:TBR,1974
holliho01,Holly,Hollingshead,Holly Hollingshead,1872-04-20,1875-06-09,2B-OF,Washington Nationals:NAT-Washington Blue Legs:WAS-Washington Nationals:WAS,1853
hollije01,Jessie,Hollins,Jessie Hollins,1992-09-19,1992-09-28,P,Chicago Cubs:CHC,1970
hollijo01,John,Hollison,John Hollison,1892-08-13,1892-08-13,P,Chicago Cubs:CHC,1870
hollima01,Matt,Holliday,Matt Holliday,2004-04-16,2016-10-02,OF-1B,Colorado Rockies:COL-Oakland Athletics:OAK-St. Louis Cardinals:STL,1980
hollimi01,Michael,Hollimon,Michael Hollimon,2008-06-09,2008-07-06,2B-3B-SS,Detroit Tigers:DET,1982
hollmst01,Stan,Hollmig,Stan Hollmig,1949-04-19,1951-09-26,OF,Philadelphia Phillies:PHI,1926
hollobo01,Bobo,Holloman,Bobo Holloman,1953-04-18,1953-07-19,P,St. Louis Browns:SLB,1923
holloch01,Charlie,Hollocher,Charlie Hollocher,1918-04-16,1924-08-20,SS,Chicago Cubs:CHC,1896
holloji01,Jim,Holloway,Jim Holloway,1929-05-17,1929-07-17,P,Philadelphia Phillies:PHI,1908
holloke01,Ken,Holloway,Ken Holloway,1922-08-27,1930-09-19,P,Detroit Tigers:DET-Cleveland Indians:CLE-New York Yankees:NYY,1897
hollyed01,Ed,Holly,Ed Holly,1906-07-18,1915-06-06,SS-2B-OF-3B,St. Louis Cardinals:STL-Pittsburgh Rebels:PBS,1879
hollyje01,Jeff,Holly,Jeff Holly,1977-05-01,1979-04-28,P,Minnesota Twins:MIN,1953
holmabr01,Brian,Holman,Brian Holman,1988-06-25,1991-09-22,P,Montreal Expos:MON-Seattle Mariners:SEA,1965
holmabr02,Brad,Holman,Brad Holman,1993-07-04,1993-10-02,P,Seattle Mariners:SEA,1968
holmaga01,Gary,Holman,Gary Holman,1968-06-26,1969-06-18,1B-OF,Washington Senators:WSA,1944
holmasc01,Scott,Holman,Scott Holman,1980-09-20,1983-09-29,P,New York Mets:NYM,1958
holmash01,Shawn,Holman,Shawn Holman,1989-09-05,1989-09-23,P,Detroit Tigers:DET,1964
holmbda01,David,Holmberg,David Holmberg,2013-08-27,2015-08-26,P,Arizona Diamondbacks:ARI-Cincinnati Reds:CIN,1991
holmbi01,Billy,Holm,Billy Holm,1943-09-24,1945-09-30,C,Chicago Cubs:CHC-Boston Red Sox:BOS,1912
holmech01,Chick,Holmes,Chick Holmes,1918-06-27,1918-07-01,P,Philadelphia Athletics:PHA,1896
holmeda01,Darren,Holmes,Darren Holmes,1990-09-01,2003-09-27,P,Los Angeles Dodgers:LAD-Milwaukee Brewers:MIL-Colorado Rockies:COL-New York Yankees:NYY-Arizona Diamondbacks:ARI-St. Louis Cardinals:STL-Baltimore Orioles:BAL-Atlanta Braves:ATL,1966
holmedu01,Ducky,Holmes,Ducky Holmes,1895-08-08,1905-09-29,3B-OF-P-SS-2B,Louisville Colonels:LOU-New York Giants:NYG-St. Louis Cardinals:STL-Baltimore Orioles:BLN-Detroit Tigers:DET-Washington Senators:WSH-Chicago White Sox:CHW,1869
holmedu02,Ducky,Holmes,Ducky Holmes,1906-04-18,1906-04-29,C,St. Louis Cardinals:STL,1883
holmefr01,Fred,Holmes,Fred Holmes,1903-08-23,1904-04-24,1B-C,New York Yankees:NYY-Chicago Cubs:CHC,1878
holmeji01,Jim,Holmes,Jim Holmes,1906-09-08,1908-10-07,P,Philadelphia Athletics:PHA-Brooklyn Dodgers:BRO,1882
