Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Parker Bridwell (10761407),Parker Bridwell,10761407,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,-12.45
RP,Vicente Campos (10761408),Vicente Campos,10761408,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,0
RP,Jose Alvarez (10761409),Jose Alvarez,10761409,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,3.07
RP,Blake Parker (10761410),Blake Parker,10761410,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,3.18
RP,Blake Wood (10761411),Blake Wood,10761411,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,2.66
RP,Jim Johnson (10761412),Jim Johnson,10761412,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,2.86
RP,Keynan Middleton (10761413),Keynan Middleton,10761413,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,3.08
RP,Noe Ramirez (10761414),Noe Ramirez,10761414,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,3.59
SP,Griffin Canning (10761415),Griffin Canning,10761415,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,0
RP,Justin Anderson (10761416),Justin Anderson,10761416,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,3.84
SP,Chris Rodriguez (10761417),Chris Rodriguez,10761417,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,0
SP,Trevor Oaks (10761418),Trevor Oaks,10761418,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,-1.2
SP,Jesse Hahn (10761419),Jesse Hahn,10761419,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
RP,Jason Adam (10761420),Jason Adam,10761420,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,3.00
RP,Kelvin Herrera (10761421),Kelvin Herrera,10761421,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,3.31
RP,Brian Flynn (10761422),Brian Flynn,10761422,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,2.01
SP,Burch Smith (10761423),Burch Smith,10761423,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,3.05
SP,Wily Peralta (10761424),Wily Peralta,10761424,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
RP,Blaine Boyer (10761425),Blaine Boyer,10761425,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,-0.36
RP,Justin Grimm (10761426),Justin Grimm,10761426,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,-1.88
SP,Kyle Zimmer (10761427),Kyle Zimmer,10761427,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
RP,Miguel Almonte (10761428),Miguel Almonte,10761428,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
RP,Kevin McCarthy (10761429),Kevin McCarthy,10761429,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,3.52
SP,Scott Blewett (10761430),Scott Blewett,10761430,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
RP,Tim Hill (10761431),Tim Hill,10761431,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,2.41
SP,Foster Griffin (10761432),Foster Griffin,10761432,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
